cycle,env,symbol
7983160798,runtime,handle_syscall
7983161107,runtime,dispatch_edgecall_ocall
7983161471,runtime,copy_from_user
7983161542,runtime,__copy_user
7983165537,runtime,edge_call_get_offset_from
7983166549,sm,mcall_sm_stop_enclave
7983166603,sm,stop_enclave
7983166959,sm,swap_prev_state
7983167916,sm,swap_prev_mepc
7983167972,sm,swap_prev_stvec
7983168037,sm,pmp_set
7983168524,sm,osm_pmp_set
7983168530,sm,pmp_set
7988073863,linux,keystone_ioctl
7988074351,linux,keystone_resume_enclave
7988074410,linux,get_enclave_by_id
7988076419,sm,mcall_sm_resume_enclave
7988076531,sm,get_host_satp
7988076822,sm,resume_enclave
7988077267,sm,swap_prev_state
7988078047,sm,swap_prev_mepc
7988078112,sm,swap_prev_stvec
7988078257,sm,pmp_set
7988078777,sm,osm_pmp_set
7988078783,sm,pmp_set
7988079021,sm,pmp_set
7988080499,runtime,return_to_encl
7988080973,user,unknown
7988080975,user,unknown
7988081178,user,unknown
7988081235,user,unknown
7988081327,user,unknown
7988081329,user,unknown
7988081386,user,unknown
7988081389,user,unknown
7988081446,runtime,encl_trap_handler
7988081948,runtime,handle_syscall
7988082506,sm,mcall_sm_exit_enclave
7988082560,sm,exit_enclave
7988082868,sm,pmp_set
7988083011,sm,osm_pmp_set
7988083017,sm,pmp_set
7988083102,sm,swap_prev_state
7988083337,sm,swap_prev_stvec
7988083403,sm,swap_prev_mepc
7988164818,linux,keystone_ioctl
7988165469,linux,keystone_destroy_enclave
7988165581,linux,get_enclave_by_id
7988167152,sm,mcall_sm_destroy_enclave
7988167211,sm,get_host_satp
7988167442,sm,destroy_enclave
7988167849,sm,pmp_get_addr
7988167922,sm,pmp_get_size
7988393949,sm,pmp_unset_global
7988394329,sm,send_and_sync_pmp_ipi
7988394884,sm,pmp_unset
7988395505,sm,pmp_region_free_atomic
7988395950,sm,pmp_region_free_atomic
7988397162,linux,destroy_enclave
7988407345,linux,enclave_idr_remove
