cycle,env,symbol
13768841843,sm,swap_prev_stvec
13768841908,sm,pmp_set
13768842347,sm,osm_pmp_set
13768842353,sm,pmp_set
13773741999,linux,keystone_ioctl
13773742537,linux,keystone_resume_enclave
13773742596,linux,get_enclave_by_id
13773744470,sm,mcall_sm_resume_enclave
13773744582,sm,get_host_satp
13773744860,sm,resume_enclave
13773745258,sm,swap_prev_state
13773746134,sm,swap_prev_mepc
13773746201,sm,swap_prev_stvec
13773746346,sm,pmp_set
13773746868,sm,osm_pmp_set
13773746874,sm,pmp_set
13773747154,sm,pmp_set
13773748722,runtime,return_to_encl
13773749196,user,unknown
13773749198,user,unknown
13773749401,user,unknown
13773749458,user,unknown
13773749550,user,unknown
13773749552,user,unknown
13773749609,user,unknown
13773749612,user,unknown
13773749669,runtime,encl_trap_handler
13773750171,runtime,handle_syscall
13773750973,sm,mcall_sm_exit_enclave
13773751027,sm,exit_enclave
13773751437,sm,pmp_set
13773751574,sm,osm_pmp_set
13773751580,sm,pmp_set
13773751669,sm,swap_prev_state
13773752041,sm,swap_prev_stvec
13773752056,sm,swap_prev_mepc
13773835585,linux,keystone_ioctl
